Rank,Word,Count
1774,brighter,38
1775,sensation,38
1776,memory,38
1777,beauty,37
1778,dig,37
1779,artificial,37
1780,pie,37
1781,met,37
1782,blow,37
1783,magnificent,37
1784,pull,37
1785,fudgey,37
1786,approachable,37
1787,lord,37
1788,abraxas,37
1789,closely,37
1790,grit,37
1791,lend,37
1792,whatsoever,37
1793,smokey,37
1794,reserve,37
1795,remain,37
1796,floaties,37
1797,living,37
1798,forth,37
1799,you’re,37
1800,compliment,37
1801,sent,37
1802,creating,37
1803,draught,37
1804,yesterday,37
1805,edit,37
1806,prior,37
1807,2013,37
1808,effort,37
1809,primarily,37
1810,paid,37
1811,butterscotch,37
1812,remarkably,37
1813,luxurious,37
1814,july,37
1815,evening,37
1816,exception,37
1817,cork,37
1818,tequila,37
1819,kbbs,36
1820,lover,36
1821,hoped,36
1822,drive,36
1823,umami,36
1824,jump,36
1825,dimensional,36
1826,rimming,36
1827,develop,36
1828,almond,36
1829,joy,36
1830,cling,36
1831,whipped,36
1832,begin,36
1833,mixture,36
1834,california,36
1835,liking,36
1836,unfiltered,36
1837,drops,36
1838,cane,36
1839,steadily,36
1840,allows,36
1841,willi,36
1842,remaining,36
1843,decided,36
1844,spent,36
1845,core,36
1846,peppercorn,36
1847,la,36
1848,cantillon,36
1849,westvleteren,36
1850,n,35
1851,acquired,35
1852,dont,35
1853,immediate,35
1854,gotten,35
1855,appear,35
1856,grounds,35
1857,accented,35
1858,barleywines,35
1859,orangish,35
1860,weekend,35
1861,showcases,35
1862,unpleasant,35
1863,michigan,35
1864,site,35
1865,hangs,35
1866,bittering,35
1867,knows,35
1868,persists,35
1869,road,35
1870,sign,35
1871,meets,35
1872,written,35
1873,blends,35
1874,dialed,35
1875,impressions,35
1876,melted,35
1877,tip,35
1878,shade,35
1879,spring,35
1880,nbs,35
1881,currant,35
1882,loose,35
1883,ego,35
1884,gritty,35
1885,fire,35
1886,care,34
1887,suggests,34
1888,skins,34
1889,ridiculous,34
1890,keeping,34
1891,detected,34
1892,waxed,34
1893,textures,34
1894,appeared,34
1895,disappointment,34
1896,city,34
1897,baby,34
1898,chunks,34
1899,appropriately,34
1900,marks,34
1901,darkness,34
1902,epic,34
1903,albeit,34
1904,test,34
1905,unexpected,34
1906,changed,34
1907,preferred,34
1908,stay,34
1909,mark,34
1910,sorbet,34
1911,buying,34
1912,cuts,34
1913,younger,34
1914,metallic,34
1915,breadiness,34
1916,maximum,34
1917,fills,34
1918,lines,34
1919,likes,34
1920,orangey,34
1921,chunky,34
1922,watering,34
1923,update,34
1924,carbo,34
1925,woodsy,34
1926,founder,34
1927,gggreennn,34
1928,eggshell,34
1929,generic,34
1930,characters,34
1931,fermented,34
1932,lacings,34
1933,desert,34
1934,med,34
1935,quads,34
1936,sum,33
1937,continue,33
1938,combined,33
1939,explodes,33
1940,gum,33
1941,lovers,33
1942,greater,33
1943,90,33
1944,cookie,33
1945,forget,33
1946,chilies,33
1947,lets,33
1948,overwhelm,33
1949,realize,33
1950,hour,33
1951,curtain,33
1952,drunk,33
1953,instantly,33
1954,seeing,33
1955,melds,33
1956,significantly,33
1957,properly,33
1958,backdrop,33
1959,mentioned,33
1960,releases,33
1961,sting,33
1962,decently,33
1963,amped,33
1964,dynamic,33
1965,elegant,33
1966,55,33
1967,salty,33
1968,22oz,33
1969,packaged,33
1970,status,32
1971,agree,32
1972,stemless,32
1973,french,32
1974,typically,32
1975,fortunate,32
1976,blood,32
1977,dream,32
1978,thankfully,32
1979,characteristic,32
1980,plastic,32
1981,cigar,32
1982,shy,32
1983,preference,32
1984,cutting,32
1985,minus,32
1986,melange,32
1987,person,32
1988,chocolaty,32
1989,reminded,32
1990,pinnacle,32
1991,folks,32
1992,receding,32
1993,im,32
1994,creates,32
1995,monkish,32
1996,bombs,32
1997,described,32
1998,write,32
1999,components,32
2000,representation,32
2001,underwhelming,32
2002,melons,32
2003,meld,32
2004,remind,32
2005,2nd,32
2006,styles,32
2007,pears,32
2008,ranked,32
2009,alter,32
2010,meal,32
2011,ive,31
2012,meant,31
2013,cask,31
2014,tar,31
2015,unbelievably,31
2016,changes,31
2017,virtually,31
2018,legend,31
2019,offset,31
2020,floyds,31
2021,fremont,31
2022,couldn’t,31
2023,muddled,31
2024,smokiness,31
2025,mixing,31
2026,cloyingly,31
2027,kicks,31
2028,brewer,31
2029,hazies,31
2030,rough,31
2031,lite,31
2032,role,31
2033,jester,31
2034,lean,31
2035,street,31
2036,working,31
2037,save,31
2038,notable,31
2039,older,31
2040,dance,31
2041,build,31
2042,oddly,31
2043,baker,31
2044,negative,31
2045,suds,31
2046,fill,31
2047,steady,31
2048,bursts,31
2049,cellared,31
2050,called,30
2051,bark,30
2052,coat,30
2053,air,30
2054,brand,30
2055,respect,30
2056,predominant,30
2057,haven’t,30
2058,whisper,30
2059,overdone,30
2060,playing,30
2061,won’t,30
2062,december,30
2063,told,30
2064,maintaining,30
2065,elite,30
2066,reading,30
2067,logic,30
2068,laden,30
2069,beat,30
2070,wants,30
2071,explosive,30
2072,process,30
2073,becher,30
2074,creamier,30
2075,perfume,30
2076,product,30
2077,chicago,30
2078,examples,30
2079,scores,30
2080,readily,30
2081,anniversary,30
2082,minty,30
2083,key,30
2084,feet,30
2085,salad,30
2086,standout,30
2087,favor,30
2088,gooseberry,30
2089,rear,30
2090,walker,30
2091,german,29
2092,snulip,29
2093,length,29
2094,approach,29
2095,fucking,29
2096,shelves,29
2097,scale,29
2098,forest,29
2099,heavenly,29
2100,finding,29
2101,blue,29
2102,blending,29
2103,smaller,29
2104,creme,29
2105,cooler,29
2106,soda,29
2107,distribution,29
2108,memorable,29
2109,sad,29
2110,value,29
2111,decanted,29
2112,january,29
2113,dogfish,29
2114,islands,29
2115,rapidly,29
2116,stage,29
2117,specifically,29
2118,sherbet,29
2119,nuances,29
2120,teeth,29
2121,adequate,29
2122,standing,29
2123,complexities,29
2124,medicinal,29
2125,pucker,29
2126,pricey,29
2127,meet,28
2128,produce,28
2129,ridiculously,28
2130,forefront,28
2131,hiding,28
2132,modern,28
2133,figured,28
2134,fell,28
2135,sniff,28
2136,nail,28
2137,penetration,28
2138,stupid,28
2139,disappeared,28
2140,flowery,28
2141,ash,28
2142,entry,28
2143,mature,28
2144,essentially,28
2145,pillow,28
2146,burning,28
2147,praise,28
2148,blossom,28
2149,ideal,28
2150,period,28
2151,location,28
2152,sipped,28
2153,limit,28
2154,versions,28
2155,rank,28
2156,fits,28
2157,40,28
2158,mellowed,28
2159,mouthful,28
2160,nedipa,28
2161,j,28
2162,band,28
2163,dc,28
2164,hitting,28
2165,corked,28
2166,stonefruit,28
2167,abundance,28
2168,complaint,28
2169,washed,28
2170,considered,28
2171,necessarily,27
2172,vanillin,27
2173,c,27
2174,marshmallows,27
2175,break,27
2176,tastebuds,27
2177,infused,27
2178,sturdy,27
2179,contained,27
2180,dies,27
2181,nougat,27
2182,regarded,27
2183,focused,27
2184,decadence,27
2185,push,27
2186,aggressively,27
2187,catty,27
2188,perceptible,27
2189,upper,27
2190,suggested,27
2191,charts,27
2192,presentation,27
2193,covid,27
2194,born,27
2195,garlic,27
2196,semisweet,27
2197,stood,27
2198,locally,27
2199,patches,27
2200,buzz,27
2201,darn,27
2202,approaching,27
2203,extract,27
2204,nectarines,27
2205,webby,27
2206,smidge,27
2207,mixes,27
2208,halo,27
2209,geuze,27
2210,hazelnuts,27
2211,duvel,27
2212,sparse,27
2213,mm,27
2214,fonteinen,27
2215,brightness,27
2216,funkiness,27
2217,garnet,26
2218,understated,26
2219,pit,26
2220,book,26
2221,backing,26
2222,hang,26
2223,ny,26
2224,taster,26
2225,oxidized,26
2226,developed,26
2227,chile,26
2228,burned,26
2229,terribly,26
2230,finely,26
2231,row,26
2232,blessed,26
2233,pushing,26
2234,twist,26
2235,reach,26
2236,intriguing,26
2237,impact,26
2238,abyss,26
2239,wouldn’t,26
2240,lager,26
2241,thoroughly,26
2242,grabbed,26
2243,eyes,26
2244,hair,26
2245,hazier,26
2246,rounds,26
2247,e,26
2248,evolves,26
2249,driving,26
2250,newer,26
2251,faintly,26
2252,blonde,26
2253,sunny,26
2254,smoothly,26
2255,vague,26
2256,maine,26
2257,medley,26
2258,crispness,26
2259,defined,26
2260,tired,26
2261,benchmark,26
2262,neck,26
2263,larger,26
2264,picks,26
2265,ass,26
2266,tallboy,26
2267,sunday,26
2268,highlight,26
2269,dropped,26
2270,currants,26
2271,variation,26
2272,trappist,26
2273,diesel,26
2274,unreal,25
2275,charcoal,25
2276,walnuts,25
2277,assassin,25
2278,killer,25
2279,missed,25
2280,jan,25
2281,pushes,25
2282,tag,25
2283,chilis,25
2284,sun,25
2285,running,25
2286,forming,25
2287,measure,25
2288,moving,25
2289,overpowers,25
2290,arrives,25
2291,unbalanced,25
2292,60,25
2293,decade,25
2294,verdict,25
2295,question,25
2296,ibus,25
2297,glorious,25
2298,rolls,25
2299,paper,25
2300,problem,25
2301,chill,25
2302,transparent,25
2303,overwhelmingly,25
2304,transitions,25
2305,suspect,25
2306,allow,25
2307,abundant,25
2308,harshness,25
2309,guessing,25
2310,cleaner,25
2311,improvement,25
2312,deserved,25
2313,paradise,25
2314,lambics,25
2315,tint,25
2316,appreciated,25
2317,2011,25
2318,staying,25
2319,alright,25
2320,richer,25
2321,careful,25
2322,sweetish,25
2323,recipe,25
2324,blueberries,24
2325,supposed,24
2326,additions,24
2327,pecan,24
2328,puts,24
2329,pipe,24
2330,greatest,24
2331,chip,24
2332,rarely,24
2333,common,24
2334,frosting,24
2335,overhyped,24
2336,45,24
2337,saturation,24
2338,execution,24
2339,cross,24
2340,seconds,24
2341,tumbler,24
2342,divine,24
2343,penny,24
2344,dollars,24
2345,north,24
2346,lasted,24
2347,birthday,24
2348,delectable,24
2349,happen,24
2350,suppose,24
2351,tempered,24
2352,alive,24
2353,numbing,24
2354,letting,24
2355,gotta,24
2356,famous,24
2357,bracing,24
2358,overwhelmed,24
2359,april,24
2360,ready,24
2361,complexion,24
2362,mangos,24
2363,table,24
2364,diacetyl,24
2365,dimethylsulfide,24
2366,combine,24
2367,broken,24
2368,pinot,24
2369,noir,24
2370,scant,24
2371,kj,24
2372,twang,24
2373,puree,24
2374,worse,24
2375,sticking,24
2376,waxy,24
2377,formed,24
2378,simcoe,24
2379,neutral,24
2380,distracting,24
2381,force,24
2382,assault,24
2383,lineup,24
2384,recall,24
2385,punchy,24
2386,complements,24
2387,tinged,24
2388,delivered,24
2389,direct,24
2390,compliments,24
2391,structure,24
2392,stream,24
2393,earlier,24
2394,masked,24
2395,eye,24
2396,cover,24
2397,settle,24
2398,abt,24
2399,mountain,23
2400,buddy,23
2401,toned,23
2402,spectrum,23
2403,format,23
2404,pancake,23
2405,brunch,23
2406,pulled,23
2407,socks,23
2408,ink,23
2409,blew,23
2410,falling,23
2411,campfire,23
2412,deeper,23
2413,intoxicating,23
2414,fullness,23
2415,rounding,23
2416,b2,23
2417,anchorage,23
2418,ride,23
2419,post,23
2420,wondering,23
2421,talking,23
2422,board,23
2423,sorry,23
2424,young,23
2425,diego,23
2426,expresses,23
2427,onslaught,23
2428,mistake,23
2429,strikes,23
2430,states,23
2431,quaffable,23
2432,delivery,23
2433,absent,23
2434,gladly,23
2435,enjoyment,23
2436,predominantly,23
2437,loving,23
2438,prime,23
2439,comparable,23
2440,yllib,23
2441,ask,23
2442,fluff,23
2443,sweaty,23
2444,hopefully,23
2445,1st,23
2446,rise,23
2447,developing,23
2448,fabulous,23
2449,splotchy,23
2450,coloring,23
2451,yogurt,23
2452,cloud,23
2453,exhale,23
2454,hide,23
2455,august,23
2456,bt,23
2457,flash,23
2458,melding,23
2459,ended,23
2460,cocktail,23
2461,zippy,23
2462,happens,23
2463,cheesy,23
2464,produces,23
2465,feb,23
2466,improves,23
2467,sadly,23
2468,iteration,23
2469,exotic,23
2470,wispy,23
2471,particulate,23
2472,enhanced,23
2473,oakiness,23
2474,peanuts,23
2475,laced,23
2476,kentucky,22
2477,provided,22
2478,yep,22
2479,iowa,22
2480,tick,22
2481,elevated,22
2482,specific,22
2483,aforementioned,22
2484,caught,22
2485,raul,22
2486,harvest,22
2487,9oz,22
2488,nov,22
2489,helping,22
2490,increasing,22
2491,375,22
2492,priced,22
2493,seamlessly,22
2494,damp,22
2495,sea,22
2496,ounces,22
2497,quiet,22
2498,strawberries,22
2499,regret,22
2500,evolution,22
2501,crap,22
2502,balls,22
2503,maintains,22
2504,flagship,22
2505,spruce,22
2506,access,22
2507,park,22
2508,stock,22
2509,tail,22
2510,anymore,22
2511,throw,22
2512,strongest,22
2513,plain,22
2514,distinctly,22
2515,mass,22
2516,authentic,22
2517,dissipate,22
2518,opposed,22
2519,counter,22
2520,regularly,22
2521,ivory,22
2522,rotation,22
2523,deliver,22
2524,sludgy,22
2525,worked,22
2526,emperor,22
2527,pinkish,22
2528,occasional,22
2529,swirls,22
2530,wisps,22
2531,summation,22
2532,featuring,22
2533,liqueur,22
2534,chardonnay,22
2535,hued,22
2536,feature,22
2537,pkg,22
2538,brettanomyces,22
2539,tightly,22
2540,shining,22
2541,nitro,22
2542,bb,22
2543,lupulin,22
2544,lacto,22
2545,surly,22
2546,happily,21
2547,underwhelmed,21
2548,repeat,21
2549,smoothest,21
2550,thicc,21
2551,bordering,21
2552,afternoon,21
2553,pudding,21
2554,event,21
2555,cookies,21
2556,sheen,21
2557,lesser,21
2558,complain,21
2559,yielded,21
2560,fitting,21
2561,dead,21
2562,melded,21
2563,mess,21
2564,clouds,21
2565,strange,21
2566,deliciousness,21
2567,colorado,21
2568,grows,21
2569,fans,21
2570,apparently,21
2571,tax,21
2572,popped,21
2573,immensely,21
2574,cases,21
2575,major,21
2576,directly,21
2577,dang,21
2578,zing,21
2579,land,21
2580,ipa’s,21
2581,anytime,21
2582,fluid,21
2583,holiday,21
2584,crush,21
2585,chew,21
2586,residue,21
2587,ranking,21
2588,nyc,21
2589,thread,21
2590,42,21
2591,cafe,21
2592,issue,21
2593,g,21
2594,wafts,21
2595,code,21
2596,rock,21
2597,jjjuliusss,21
2598,delivering,21
2599,almonds,21
2600,wall,21
2601,lately,21
2602,fashion,21
2603,supremely,21
2604,snow,21
2605,overtones,21
2606,porters,21
2607,happened,21
2608,rusty,21
2609,recommendation,21
2610,justice,21
2611,popular,21
2612,moves,21
2613,relative,21
2614,splash,21
2615,micro,21
2616,yarchives,21
2617,inches,21
2618,practically,21
2619,sudsing,21
2620,consistently,21
2621,smith,21
2622,fingernail,21
2623,stem,20
2624,reviewers,20
2625,they’re,20
2626,grateful,20
2627,increasingly,20
2628,dimension,20
2629,picture,20
2630,taproom,20
2631,swirled,20
2632,stack,20
2633,elixir,20
2634,noticeably,20
2635,sharpness,20
2636,lofty,20
2637,moved,20
2638,coloration,20
2639,shell,20
2640,combines,20
2641,nostrils,20
2642,sp,20
2643,tootsie,20
2644,standards,20
2645,sold,20
2646,driven,20
2647,mellows,20
2648,hear,20
2649,varied,20
2650,managed,20
2651,49,20
2652,reasonable,20
2653,subsides,20
2654,fault,20
2655,juicier,20
2656,tops,20
2657,473,20
2658,undercurrent,20
2659,direction,20
2660,gullet,20
2661,distance,20
2662,accolades,20
2663,cheap,20
2664,slickness,20
2665,crowler,20
2666,fleeting,20
2667,mangoes,20
2668,irregular,20
2669,distant,20
2670,appearing,20
2671,mirrors,20
2672,encountered,20
2673,halfway,20
2674,speigalau,20
2675,printed,20
2676,colder,20
2677,3f,20
2678,peat,20
2679,basement,20
2680,nut,20
2681,constant,20
2682,chair,20
2683,lunch,20
2684,labeled,20
2685,space,20
2686,stewed,20
2687,orchard,20
2688,attenuated,20
2689,frankly,20
2690,spirits,20
2691,superbly,20
2692,hey,20
2693,exceedingly,20
2694,ginger,20
2695,acetic,20
2696,streams,20
2697,chimay,20
2698,bud,19
2699,track,19
2700,surrounding,19
2701,potential,19
2702,dec,19
2703,discernible,19
2704,door,19
2705,heart,19
2706,tame,19
2707,intensified,19
2708,splintery,19
2709,cone,19
2710,waft,19
2711,nailed,19
2712,washes,19
2713,seemingly,19
2714,lol,19
2715,shocked,19
2716,visiting,19
2717,separate,19
2718,definition,19
2719,shiny,19
2720,weren,19
2721,fingered,19
2722,woodiness,19
2723,pk,19
2724,died,19
2725,deliciously,19
2726,changing,19
2727,heads,19
2728,attack,19
2729,rush,19
2730,originally,19
2731,bronze,19
2732,patchy,19
2733,complimented,19
2734,country,19
2735,realized,19
2736,appeal,19
2737,bucks,19
2738,plan,19
2739,sky,19
2740,previously,19
2741,highlighting,19
2742,saved,19
2743,miles,19
2744,fruitier,19
2745,package,19
2746,simultaneously,19
2747,gummy,19
2748,complemented,19
2749,exact,19
2750,lacked,19
2751,clementines,19
2752,scattered,19
2753,crushed,19
2754,textured,19
2755,occasions,19
2756,traded,19
2757,sampling,19
2758,danky,19
2759,faintest,19
2760,monk,19
2761,akin,19
2762,santa,19
2763,lose,19
2764,pace,19
2765,accessible,19
2766,amarillo,19
2767,utterly,19
2768,stomach,19
2769,root,19
2770,complement,19
2771,bat,19
2772,consume,19
2773,availability,19
2774,gastric,19
2775,controlled,19
2776,alert,19
2777,saisons,19
2778,kane,19
2779,free,19
2780,turning,19
2781,en,19
2782,eating,19
2783,garde,19
2784,vigorous,19
2785,mood,19
2786,boom,19
2787,westy,19
2788,shake,19
2789,samuel,19
2790,caged,19
2791,caramely,19
2792,candi,19
2793,lip,18
2794,extent,18
2795,dripping,18
2796,letdown,18
2797,softened,18
2798,solo,18
2799,keg,18
2800,arrived,18
2801,dipped,18
2802,overload,18
2803,september,18
2804,catch,18
2805,complementary,18
2806,dancing,18
2807,spread,18
2808,magical,18
2809,loud,18
2810,showcasing,18
2811,joined,18
2812,interplay,18
2813,accent,18
2814,options,18
2815,dog,18
2816,coloured,18
2817,profiles,18
2818,delightfully,18
2819,thins,18
2820,plentiful,18
2821,journey,18
2822,glasses,18
2823,you’ll,18
2824,sounds,18
2825,improve,18
2826,44,18
2827,carrying,18
2828,exciting,18
2829,intended,18
2830,credit,18
2831,instant,18
2832,boston,18
2833,decide,18
2834,evergreen,18
2835,revolution,18
2836,sound,18
2837,volume,18
2838,wash,18
2839,producing,18
2840,snappy,18
2841,straightforward,18
2842,smooths,18
2843,kinds,18
2844,overpower,18
2845,masterful,18
2846,salted,18
2847,according,18
2848,oniony,18
2849,prevent,18
2850,transition,18
2851,moss,18
2852,prickle,18
2853,construction,18
2854,limes,18
2855,belly,18
2856,greatly,18
2857,decidedly,18
2858,honeyed,18
2859,powering,18
2860,return,18
2861,flaky,18
2862,hasn,18
2863,matte,18
2864,identical,18
2865,impenetrable,18
2866,grinds,18
2867,fancy,18
2868,craftsmanship,18
2869,fusel,18
2870,phenolic,18
2871,firmly,18
2872,weather,18
2873,width,18
2874,buried,18
2875,coarse,18
2876,writing,18
2877,chocolates,18
2878,abrasive,18
2879,blackish,17
2880,subtlety,17
2881,department,17
2882,oaked,17
2883,gravity,17
2884,crowd,17
2885,briefly,17
2886,load,17
2887,reveal,17
2888,associated,17
2889,blackness,17
2890,fuck,17
2891,considerable,17
2892,shaped,17
2893,potency,17
2894,quintessential,17
2895,tannish,17
2896,extended,17
2897,8th,17
2898,°f,17
2899,cabernet,17
2900,mounds,17
2901,ashy,17
2902,smack,17
2903,stopped,17
2904,conclusion,17
2905,ability,17
2906,stowe,17
2907,reference,17
2908,mug,17
2909,cannabis,17
2910,luckily,17
2911,win,17
2912,thats,17
2913,glow,17
2914,wake,17
2915,watching,17
2916,mustiness,17
2917,emphasis,17
2918,latest,17
2919,redolent,17
2920,stores,17
2921,kids,17
2922,ness,17
2923,results,17
2924,esque,17
2925,punches,17
2926,greatness,17
2927,dare,17
2928,meringue,17
2929,sappy,17
2930,story,17
2931,funny,17
2932,sam,17
2933,lacy,17
2934,dive,17
2935,diminishing,17
2936,carefully,17
2937,traces,17
2938,54,17
2939,acrid,17
2940,expedition,17
2941,emerging,17
2942,clingy,17
2943,tropicals,17
2944,control,17
2945,brilliantly,17
2946,egg,17
2947,delicately,17
2948,celebrate,17
2949,displays,17
2950,thickest,17
2951,composed,17
2952,sheet,17
2953,watermelon,17
2954,verging,17
2955,choose,17
2956,haziness,17
2957,cat,17
2958,checking,17
2959,starfruit,17
2960,premium,17
